Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.31625024999949997,0.49874950000100005,0.18500024999950002,0.31625024999949997,0.501250499999,0.40875037499925,
DST,9.967447415742202e-12,0.9999999999900346,6.413233442119548e-15,9.967447415742202e-12,9.973860649184322e-12,9.970654032463262e-12,
Yager,0.3435352473795235,0.2593948925927071,0.3970698600277699,0.3435352473795235,0.7406051074072935,0.5420701773934085,
Murphy,0.07697096222326065,0.9230025273669076,2.6510409833497304e-05,0.07697096222326065,0.07699747263309414,0.0769842174281774,
Dubois-Prade,0.3435352473795235,0.2593948925927071,0.3970698600277699,0.3435352473795235,0.7406051074072935,0.5420701773934085,
PCR5,0.40968129338761006,0.5903187066123897,2.06249175002475e-16,0.40968129338761006,0.4096812933876103,0.40968129338761017,
