Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.20625049999925002,0.6624992875012125,0.1312502124995375,0.20625049999925002,0.33750071249878755,0.27187560624901874,
DST,1.0016937277540779e-13,0.9999999999999032,2.240891876757205e-16,1.0016937277540779e-13,1.003934619630835e-13,1.0028141736924565e-13,
Yager,0.023700396346928332,0.8279989682001098,0.14830063545296196,0.023700396346928332,0.1720010317998903,0.09785071407340931,
Murphy,0.001066692103872195,0.9989327495944939,5.583016330468288e-07,0.001066692103872195,0.0010672504055052419,0.0010669712546887186,
Dubois-Prade,0.023700396346928332,0.8279989682001098,0.14830063545296196,0.023700396346928332,0.1720010317998903,0.09785071407340931,
PCR5,0.058316841080520314,0.9416831589194797,1.9999880000459987e-17,0.058316841080520314,0.058316841080520335,0.05831684108052032,
