Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.018750749998625003,0.8124990250018499,0.16875022499952497,0.018750749998625003,0.18750097499814997,0.10312586249838748,
DST,7.368429122730409e-26,1.0000000000000009,1.1695847953391813e-27,7.368429122730409e-26,7.485387602264327e-26,7.426908362497368e-26,
Yager,5.001108995962014e-09,0.9999989350010448,1.0599978470048414e-06,5.001108995962014e-09,1.0649989560008034e-06,5.350000324983827e-07,
Murphy,1.01232972104087e-06,0.9999982225675638,7.651027137413563e-07,1.01232972104087e-06,1.7774324347822263e-06,1.3948810779115481e-06,
Dubois-Prade,5.001108995962014e-09,0.9999989350010448,1.0599978470048414e-06,5.001108995962014e-09,1.0649989560008034e-06,5.350000324983827e-07,
PCR5,1.5205229682165224e-10,0.9999999998479477,9.999890000709991e-28,1.5205229682165224e-10,1.5205229682165224e-10,1.5205229682165224e-10,
