Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.44999981250018745,0.2625001874998126,0.28750000000000003,0.44999981250018745,0.7374998125001875,0.5937498125001874,
DST,0.9094135244897643,0.09058647175109112,3.7591423174003305e-09,0.9094135244897643,0.9094135282489066,0.9094135263693355,
Yager,0.5263755013281513,0.13854316336186676,0.33508133530998163,0.5263755013281513,0.8614568366381329,0.6939161689831421,
Murphy,0.912635235803969,0.08687775585343882,0.0004870083425946304,0.912635235803969,0.9131222441465636,0.9128787399752664,
Dubois-Prade,0.5263755013281513,0.13854316336186676,0.33508133530998163,0.5263755013281513,0.8614568366381329,0.6939161689831421,
PCR5,0.7479779073982936,0.25202209235170714,2.4999925000149997e-10,0.7479779073982936,0.7479779076482929,0.7479779075232933,
