Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.4187499875000124,0.48124951250086245,0.10000049999912498,0.4187499875000124,0.5187504874991374,0.4687502374995749,
DST,3.0000146845409317e-06,0.9999970059994835,3.0864009101979726e-20,3.0000146845409317e-06,3.0000146845409627e-06,3.000014684540947e-06,
Yager,0.07518778599973436,0.5776871546877909,0.3471250593124754,0.07518778599973436,0.42231284531220975,0.24875031565597205,
Murphy,0.2869864046762688,0.7130130480414237,5.472822723104977e-07,0.2869864046762688,0.2869869519585411,0.28698667831740493,
Dubois-Prade,0.07518778599973436,0.5776871546877909,0.3471250593124754,0.07518778599973436,0.42231284531220975,0.24875031565597205,
PCR5,0.2499844863811393,0.7500155136188607,1.2499912500387492e-27,0.2499844863811393,0.2499844863811393,0.2499844863811393,
