Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.4866067991077366,0.3705359642853393,0.1428572366069241,0.4866067991077366,0.6294640357146607,0.5580354174111987,
DST,0.9999980246893416,1.9750902085729543e-06,2.2045789790846003e-10,0.9999980246893416,0.9999980249097995,0.9999980247995706,
Yager,0.1235520853358201,0.5888051492925823,0.2876427653715976,0.1235520853358201,0.4111948507074177,0.2673734680216189,
Murphy,0.8362527095791802,0.16374140481490368,5.885605918817828e-06,0.8362527095791802,0.836258595185099,0.8362556523821396,
Dubois-Prade,0.1235520853358201,0.5888051492925823,0.2876427653715976,0.1235520853358201,0.4111948507074177,0.2673734680216189,
PCR5,0.3329730368825299,0.6670269631153273,2.1428507143007147e-12,0.3329730368825299,0.3329730368846727,0.3329730368836013,
