Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.268750224999525,0.35000000000012504,0.38124977500035,0.268750224999525,0.649999999999875,0.4593751124997,
DST,2.1549050462862592e-06,0.9999978365479874,8.546962351359105e-09,2.1549050462862592e-06,2.163452008637618e-06,2.159178527461939e-06,
Yager,1.0718876464149895e-06,0.6315941502716347,0.36840477784071884,1.0718876464149895e-06,0.36840584972836526,0.18420346080800584,
Murphy,0.2776058387386458,0.7184502690961603,0.003943892165195915,0.2776058387386458,0.2815497309038417,0.27957778482124374,
Dubois-Prade,1.0718876464149895e-06,0.6315941502716347,0.36840477784071884,1.0718876464149895e-06,0.36840584972836526,0.18420346080800584,
PCR5,0.18903266004701372,0.8109673394729886,4.799976000081598e-10,0.18903266004701372,0.18903266052701131,0.18903266028701252,
