Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.5374998125001875,0.37499971250066255,0.08750047499915,0.5374998125001875,0.6250002874993376,0.5812500499997625,
DST,0.00016330537925349242,0.9998367559951338,1.0414858587719654e-19,0.00016330537925349242,0.00016330537925349253,0.00016330537925349247,
Yager,1.8534349832113865e-06,0.1299207463976332,0.870077400167384,1.8534349832113865e-06,0.8700792536023672,0.4350405535186752,
Murphy,0.91749899666243,0.08250086792867613,1.3540889997818038e-07,0.91749899666243,0.9174991320713299,0.9174990643668799,
Dubois-Prade,1.8534349832113865e-06,0.1299207463976332,0.870077400167384,1.8534349832113865e-06,0.8700792536023672,0.4350405535186752,
PCR5,0.47211209007013366,0.5278879099298663,7.999936000311996e-28,0.47211209007013366,0.47211209007013366,0.47211209007013366,
