Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.450000124999875,0.43749952500085004,0.112500349999275,0.450000124999875,0.56250047499915,0.5062502999995125,
DST,2.279957189567316e-05,0.9999772238636508,6.249845149451305e-15,2.279957189567316e-05,2.2799571901923005e-05,2.279957189879808e-05,
Yager,1.394597786002895e-06,0.4513989094028596,0.5485996959993551,1.394597786002895e-06,0.5486010905971411,0.2743012425974635,
Murphy,0.5448265322587834,0.4551720729564413,1.3947847849945878e-06,0.5448265322587834,0.5448279270435684,0.5448272296511759,
Dubois-Prade,1.394597786002895e-06,0.4513989094028596,0.5485996959993551,1.394597786002895e-06,0.5486010905971411,0.2743012425974635,
PCR5,0.3298596930902888,0.670140306909711,9.999930000309988e-23,0.3298596930902888,0.3298596930902888,0.3298596930902888,
