Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.2187502374995125,0.562499625000875,0.2187501374996125,0.2187502374995125,0.437500374999125,0.32812530624931874,
DST,6.904299507584403e-13,0.9999999999993098,9.259230452728298e-16,6.904299507584403e-13,6.913558738037131e-13,6.908929122810767e-13,
Yager,6.816737574821226e-07,0.8017488683173221,0.19825045000892094,6.816737574821226e-07,0.1982511316826784,0.09912590667821795,
Murphy,0.009542111429845354,0.9904204685940258,3.741997612954695e-05,0.009542111429845354,0.009579531405974902,0.009560821417910127,
Dubois-Prade,6.816737574821226e-07,0.8017488683173221,0.19825045000892094,6.816737574821226e-07,0.1982511316826784,0.09912590667821795,
PCR5,0.03905627757496964,0.9609437224250305,8.999955000153001e-17,0.03905627757496964,0.03905627757496973,0.03905627757496968,
