Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.5999997312502687,0.20000037499962503,0.19999989375010624,0.5999997312502687,0.7999996250003749,0.6999996781253218,
DST,0.9978332382353517,0.002159118988291055,7.642776355788202e-06,0.9978332382353517,0.9978408810117075,0.9978370596235296,
Yager,0.1608613945001537,0.2672445901207926,0.5718940153790535,0.1608613945001537,0.7327554098792072,0.44680840218968043,
Murphy,0.9961088549054354,0.0038759454553344134,1.519963922856156e-05,0.9961088549054354,0.996124054544664,0.9961164547250497,
Dubois-Prade,0.1608613945001537,0.2672445901207926,0.5718940153790535,0.1608613945001537,0.7327554098792072,0.44680840218968043,
PCR5,0.5904361609420103,0.4095632140598647,6.249981250037502e-07,0.5904361609420103,0.5904367859401354,0.5904364734410729,
