Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.15000024999949998,0.693749500001,0.1562502499995,0.15000024999949998,0.306250499999,0.22812537499924998,
DST,4.4183605098372206e-14,0.9999999999999577,1.599696057145989e-16,4.4183605098372206e-14,4.4343574704086805e-14,4.4263589901229505e-14,
Yager,0.025600026876956665,0.8418849259536197,0.13251504716942414,0.025600026876956665,0.1581150740463808,0.09185755046166874,
Murphy,0.0002825808238459903,0.9997161157313572,1.3034447963454848e-06,0.0002825808238459903,0.0002838842686423358,0.00028323254624416304,
Dubois-Prade,0.025600026876956665,0.8418849259536197,0.13251504716942414,0.025600026876956665,0.1581150740463808,0.09185755046166874,
PCR5,0.01933316629399097,0.9806668337060089,3.999984000048e-17,0.01933316629399097,0.01933316629399101,0.01933316629399099,
