Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.20625012499987505,0.68749952500085,0.10625034999927499,0.20625012499987505,0.31250047499915,0.25937529999951253,
DST,4.158561063236385e-09,0.9999999963041077,6.497712776524464e-17,4.158561063236385e-09,4.158561128213512e-09,4.158561095724949e-09,
Yager,1.3213992233969393e-07,0.9914988419823079,0.008501025877770492,1.3213992233969393e-07,0.008501158017692832,0.004250645078807586,
Murphy,0.0005767770451103355,0.9994231199345379,1.030203526205023e-07,0.0005767770451103355,0.000576880065462956,0.0005768285552866457,
Dubois-Prade,1.3213992233969393e-07,0.9914988419823079,0.008501025877770492,1.3213992233969393e-07,0.008501158017692832,0.004250645078807586,
PCR5,0.0002451229416732892,0.9997548770583267,5.999958000185993e-23,0.0002451229416732892,0.0002451229416732892,0.0002451229416732892,
