Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.41041671666649165,0.16666691666629166,0.4229163666672167,0.41041671666649165,0.8333330833337084,0.6218749000001,
DST,0.9625333621511716,0.03657457816511484,0.0008920596837133579,0.9625333621511716,0.9634254218348849,0.9629793919930283,
Yager,0.472108272883374,0.19455839378329248,0.33333333333333326,0.472108272883374,0.8054416062167072,0.6387749395500406,
Murphy,0.940684068674271,0.05515829974284592,0.0041576315828840815,0.940684068674271,0.9448417002571551,0.9427628844657131,
Dubois-Prade,0.472108272883374,0.19455839378329248,0.33333333333333326,0.472108272883374,0.8054416062167072,0.6387749395500406,
PCR5,0.8221432146818912,0.1776567859181074,0.00019999940000140002,0.8221432146818912,0.8223432140818926,0.822243214381892,
