Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.23750019999967503,0.5312497625004875,0.23125003749983752,0.23750019999967503,0.46875023749951256,0.3531252187495938,
DST,6.202514433262986e-08,0.9999999377773288,1.9753032519778818e-10,6.202514433262986e-08,6.222267465782765e-08,6.212390949522875e-08,
Yager,0.2266374233762701,0.3385556886628642,0.43480688796086614,0.2266374233762701,0.6614443113371362,0.4440408673567032,
Murphy,0.019922693862692662,0.9800071610992833,7.014503802668605e-05,0.019922693862692662,0.01999283890071935,0.019957766381706005,
Dubois-Prade,0.2266374233762701,0.3385556886628642,0.43480688796086614,0.2266374233762701,0.6614443113371362,0.4440408673567032,
PCR5,0.2847080287092131,0.7152919712739871,1.67999328001848e-11,0.2847080287092131,0.28470802872601303,0.284708028717613,
