Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.7124997625003625,0.20000000000012505,0.08750023749951251,0.7124997625003625,0.799999999999875,0.7562498812501187,
DST,0.9998996766230555,0.00010032346676641033,1.4331766378938935e-12,0.9998996766230555,0.9998996766244886,0.999899676623772,
Yager,0.9751409009074551,1.7867424587192922e-07,0.024858920418299534,0.9751409009074551,0.9999998213257546,0.9875703611166049,
Murphy,0.9997218590309664,0.0002781204935993018,2.0475435872529863e-08,0.9997218590309664,0.9997218795064023,0.9997218692686843,
Dubois-Prade,0.9751409009074551,1.7867424587192922e-07,0.024858920418299534,0.9751409009074551,0.9999998213257546,0.9875703611166049,
PCR5,0.999240072928615,0.0007599270713850517,1.4999925000254994e-18,0.999240072928615,0.999240072928615,0.999240072928615,
