Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.6562496500006001,0.18125024999962502,0.162500099999775,0.6562496500006001,0.8187497500003751,0.7374997000004876,
DST,0.9999999911957326,8.779576610714486e-09,2.469133311657859e-11,0.9999999911957326,0.9999999912204239,0.9999999912080783,
Yager,0.6953547056607251,0.07844653211925756,0.22619876222001775,0.6953547056607251,0.9215534678807429,0.8084540867707339,
Murphy,0.9990354656457983,0.0009621288752080193,2.4054789956515282e-06,0.9990354656457983,0.9990378711247939,0.999036668385296,
Dubois-Prade,0.6953547056607251,0.07844653211925756,0.22619876222001775,0.6953547056607251,0.9215534678807429,0.8084540867707339,
PCR5,0.9105443910530582,0.08945560894274186,4.199987400029401e-12,0.9105443910530582,0.9105443910572582,0.9105443910551582,
