Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.28125,0.5687496250007501,0.15000037499924998,0.28125,0.43125037499925,0.356250187499625,
DST,9.022546524728387e-08,0.9999999110852189,4.146386738811906e-16,9.022546524728387e-08,9.022546566192253e-08,9.02254654546032e-08,
Yager,5.883636947029982e-07,0.8481314063371594,0.15186800529914635,5.883636947029982e-07,0.15186859366284106,0.07593459101326788,
Murphy,0.01651534156998316,0.9834811194061969,3.5390238252868924e-06,0.01651534156998316,0.016518880593808447,0.016517111081895804,
Dubois-Prade,5.883636947029982e-07,0.8481314063371594,0.15186800529914635,5.883636947029982e-07,0.15186859366284106,0.07593459101326788,
PCR5,0.04613149938911583,0.9538685006108842,1.4999910000359996e-22,0.04613149938911583,0.04613149938911583,0.04613149938911583,
