Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.05625062499887501,0.8249989000021001,0.11875047499902498,0.05625062499887501,0.17500109999789998,0.1156258624983875,
DST,2.171570921546423e-25,1.0000000000000013,2.450970588259805e-27,2.171570921546423e-25,2.196080627429021e-25,2.183825774487722e-25,
Yager,1.5001337795219718e-08,0.9999988050013683,1.1799972947065695e-06,1.5001337795219718e-08,1.1949986325017892e-06,6.049999851485044e-07,
Murphy,1.335048595060317e-06,0.9999986021124664,6.283893959635245e-08,1.335048595060317e-06,1.3978875346566694e-06,1.366468064858493e-06,
Dubois-Prade,1.5001337795219718e-08,0.9999988050013683,1.1799972947065695e-06,1.5001337795219718e-08,1.1949986325017892e-06,6.049999851485044e-07,
PCR5,2.402425490284563e-07,0.999999759757451,1.4999865000734991e-27,2.402425490284563e-07,2.402425490284563e-07,2.402425490284563e-07,
