Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.6437498125003125,0.10000037499937503,0.2562498125003125,0.6437498125003125,0.899999625000625,0.7718747187504688,
DST,0.9999999984924705,1.4949670143023692e-09,1.2562710014485287e-11,0.9999999984924705,0.9999999985050332,0.9999999984987518,
Yager,0.9244874512226199,0.007195014968712925,0.06831753380866717,0.9244874512226199,0.992804985031287,0.9586462181269535,
Murphy,0.999397635651897,0.0005591998299627094,4.3164518140584415e-05,0.999397635651897,0.9994408001700376,0.9994192179109673,
Dubois-Prade,0.9244874512226199,0.007195014968712925,0.06831753380866717,0.9244874512226199,0.992804985031287,0.9586462181269535,
PCR5,0.9950713157765804,0.004928684218419653,4.9999750000850015e-12,0.9950713157765804,0.9950713157815804,0.9950713157790804,
