Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.08125062499887498,0.8499988875021124,0.06875048749901248,0.08125062499887498,0.15000111249788745,0.11562586874838121,
DST,5.953252444264446e-26,1.0000000000000013,3.508757894771931e-28,5.953252444264446e-26,5.988340023212165e-26,5.970796233738306e-26,
Yager,5.001114545996965e-09,0.9999989350009959,1.0599978904043538e-06,5.001114545996965e-09,1.0649990049503508e-06,5.350000597481739e-07,
Murphy,5.038863665592423e-07,0.9999994951304595,9.831721867203036e-10,5.038863665592423e-07,5.048695387459626e-07,5.043779526526025e-07,
Dubois-Prade,5.001114545996965e-09,0.9999989350009959,1.0599978904043538e-06,5.001114545996965e-09,1.0649990049503508e-06,5.350000597481739e-07,
PCR5,1.640101192490186e-10,0.99999999983599,1.4999865000734994e-28,1.640101192490186e-10,1.640101192490186e-10,1.640101192490186e-10,
