Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.08125062499887499,0.8437489000021,0.07500047499902499,0.08125062499887499,0.1562510999979,0.11875086249838748,
DST,1.5625747087561173e-25,1.0000000000000007,9.356687719391816e-28,1.5625747087561173e-25,1.571931396475509e-25,1.5672530526158131e-25,
Yager,5.001139095958714e-09,0.9999989300009517,1.0649979099041735e-06,5.001139095958714e-09,1.069999049000132e-06,5.375000940480455e-07,
Murphy,6.978826153308202e-07,0.9999993001452553,1.9721291614116444e-09,6.978826153308202e-07,6.998547444922318e-07,6.98868679911526e-07,
Dubois-Prade,5.001139095958714e-09,0.9999989300009517,1.0649979099041735e-06,5.001139095958714e-09,1.069999049000132e-06,5.375000940480455e-07,
PCR5,2.8945392411182317e-10,0.999999999710546,3.999964000195996e-28,2.8945392411182317e-10,2.8945392411182317e-10,2.8945392411182317e-10,
