Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.5374998375001624,0.34999991250008755,0.11250024999975,0.5374998375001624,0.6500000874999123,0.5937499625000374,
DST,0.9800194033827426,0.01998059661726592,1.4391685537000459e-16,0.9800194033827426,0.9800194033827427,0.9800194033827427,
Yager,0.4000792547937649,0.23278914769943004,0.3671315975068055,0.4000792547937649,0.7672108523005704,0.5836450535471677,
Murphy,0.9383473460678428,0.061651898345009115,7.555871427152993e-07,0.9383473460678428,0.9383481016549855,0.9383477238614141,
Dubois-Prade,0.4000792547937649,0.23278914769943004,0.3671315975068055,0.4000792547937649,0.7672108523005704,0.5836450535471677,
PCR5,0.6421174164495519,0.3578825835504482,2.999994000009e-18,0.6421174164495519,0.6421174164495519,0.6421174164495519,
