Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.06250062499887499,0.8187489000021001,0.11875047499902498,0.06250062499887499,0.18125109999789996,0.12187586249838747,
DST,2.6961833819169637e-25,1.0000000000000013,2.604156250026043e-27,2.6961833819169637e-25,2.722224944417224e-25,2.709204163167094e-25,
Yager,2.0001432294906426e-08,0.9999987450015475,1.2349970211075274e-06,2.0001432294906426e-08,1.2549984534024339e-06,6.374999428486701e-07,
Murphy,1.885715512813133e-06,0.9999980480149218,6.626956652181206e-08,1.885715512813133e-06,1.951985079334945e-06,1.918850296074039e-06,
Dubois-Prade,2.0001432294906426e-08,0.9999987450015475,1.2349970211075274e-06,2.0001432294906426e-08,1.2549984534024339e-06,6.374999428486701e-07,
PCR5,1.6636575576476405e-06,0.9999983363424423,1.4999865000734982e-27,1.6636575576476405e-06,1.6636575576476405e-06,1.6636575576476405e-06,
