Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.10000047499914999,0.8187490500017001,0.08125047499914999,0.10000047499914999,0.1812509499983,0.140625712498725,
DST,2.469149845664393e-20,1.0000000000000013,1.5432033179186932e-27,2.469149845664393e-20,2.4691499999847248e-20,2.469149922824559e-20,
Yager,1.0601271075389741e-08,0.9999988616410898,1.1277576401246097e-06,1.0601271075389741e-08,1.1383589111999994e-06,5.744800911376946e-07,
Murphy,2.701432684569078e-06,0.9999972941549877,4.412328655190243e-09,2.701432684569078e-06,2.705845013224268e-06,2.703638848896673e-06,
Dubois-Prade,1.0601271075389741e-08,0.9999988616410898,1.1277576401246097e-06,1.0601271075389741e-08,1.1383589111999994e-06,5.744800911376946e-07,
PCR5,2.165877982250605e-08,0.9999999783412201,5.9999520002339945e-28,2.165877982250605e-08,2.165877982250605e-08,2.165877982250605e-08,
