Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.2875000124999875,0.42500014999985003,0.2874998375001625,0.2875000124999875,0.5749998500001501,0.4312499312500688,
DST,0.052468805015763294,0.9473593078693682,0.00017188711486852955,0.052468805015763294,0.05264069213063182,0.05255474857319756,
Yager,0.11449741578679301,0.6375799560550224,0.24792262815818492,0.11449741578679301,0.36242004394497795,0.23845872986588545,
Murphy,0.15197490665506333,0.8474291147756109,0.0005959785693286102,0.15197490665506333,0.15257088522439194,0.15227289593972765,
Dubois-Prade,0.11449741578679301,0.6375799560550224,0.24792262815818492,0.11449741578679301,0.36242004394497795,0.23845872986588545,
PCR5,0.1540907963349451,0.845899603693855,9.599971200057605e-06,0.1540907963349451,0.15410039630614517,0.15409559632054512,
