Method,fused m(e),fused m(not e),fused m(50-50),Bel (e),Pl (e),BetP,Error
Simple Average,0.2571429999998571,0.6785708714295571,0.0642861285705857,0.2571429999998571,0.3214291285704428,0.28928606428514997,
DST,2.1605132023741827e-08,0.9999999786795061,2.3148101358392326e-16,2.1605132023741827e-08,2.1605132255222842e-08,2.1605132139482334e-08,
Yager,3.4901351744679536e-08,0.9999987358516085,1.2292470404565736e-06,3.4901351744679536e-08,1.2641483922012532e-06,6.495248719729663e-07,
Murphy,0.002831542266391329,0.997168421488205,3.6245400216541134e-08,0.002831542266391329,0.0028315785117915453,0.0028315603890914373,
Dubois-Prade,3.4901351744679536e-08,0.9999987358516085,1.2292470404565736e-06,3.4901351744679536e-08,1.2641483922012532e-06,6.495248719729663e-07,
PCR5,0.00024090244200464125,0.9997590975579954,1.4999895000464993e-22,0.00024090244200464125,0.00024090244200464125,0.00024090244200464125,
